"Bill_id","Bill_description","Patron_id","Patron_name","Last_house_committee_id","Last_house_action","Last_house_action_date","Last_senate_committee_id","Last_senate_action","Last_senate_action_date","Last_conference_action","Last_conference_action_date","Last_governor_action","Last_governor_action_date","Emergency","Passed_house","Passed_senate","Passed","Failed","Carried_over","Approved","Vetoed","Full_text_doc1","Full_text_date1","Full_text_doc2","Full_text_date2","Full_text_doc3","Full_text_date3","Full_text_doc4","Full_text_date4","Full_text_doc5","Full_text_date5","Full_text_doc6","Full_text_date6","Last_house_actid","Last_senate_actid","Last_conference_actid","Last_governor_actid","Chapter_id","Introduction_date","Last_actid"
"HR31","Commending the Rappahannock Hunt.","H0247","Webert","","Bill text as passed House (HR31ER)","4/16/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR31","1/22/2026","HR31ER","4/16/2026","","","","","","","","","H5601","","","","","1/22/2026","H5601"
"HR32","Commending the Augusta Regional Dental Clinic.","H0350","McLaughlin","","Bill text as passed House (HR32ER)","4/16/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR32","1/23/2026","HR32ER","4/16/2026","","","","","","","","","H5601","","","","","1/23/2026","H5601"
"HR33","Celebrating the life of Zachary Wayne Reese.","H0350","McLaughlin","","Bill text as passed House (HR33ER)","4/16/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR33","1/23/2026","HR33ER","4/16/2026","","","","","","","","","H5601","","","","","1/23/2026","H5601"
"HR34","Celebrating the life of Charles Ray Obaugh, Jr.","H0350","McLaughlin","","Bill text as passed House (HR34ER)","4/16/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR34","1/23/2026","HR34ER","4/16/2026","","","","","","","","","H5601","","","","","1/23/2026","H5601"
"HR35","Celebrating the life of Anthony L. Bennett, Sr.","H0389","Cole, N.T.","","Bill text as passed House (HR35ER)","4/16/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR35","1/23/2026","HR35ER","4/16/2026","","","","","","","","","H5601","","","","","1/23/2026","H5601"
"HR36","Commending Shen Yun Performing Arts.","H0207","McQuinn","","Bill text as passed House (HR36ER)","4/16/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR36","1/23/2026","HR36ER","4/16/2026","","","","","","","","","H5601","","","","","1/23/2026","H5601"
"HR37","Commending the Walk for Peace.","H0344","Shin","","Bill text as passed House (HR37ER)","4/16/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR37","1/26/2026","HR37ER","4/16/2026","","","","","","","","","H5601","","","","","1/26/2026","H5601"
"HR38","Commending Elwood Lambert.","H0333","Ballard","","Bill text as passed House (HR38ER)","4/16/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR38","1/26/2026","HR38ER","4/16/2026","","","","","","","","","H5601","","","","","1/26/2026","H5601"
"HR39","Commending the Honorable Johnny E. Morrison.","H0322","Scott, D.","","Bill text as passed House (HR39ER)","4/16/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR39","1/26/2026","HR39ER","4/16/2026","","","","","","","","","H5601","","","","","1/26/2026","H5601"
"HR40","Commending Stephen A. Edwards.","H0322","Scott, D.","","Bill text as passed House (HR40ER)","4/16/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR40","1/26/2026","HR40ER","4/16/2026","","","","","","","","","H5601","","","","","1/26/2026","H5601"
"HR41","Commending Prestar Packaging.","H0333","Ballard","","Bill text as passed House (HR41ER)","4/16/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR41","1/27/2026","HR41ER","4/16/2026","","","","","","","","","H5601","","","","","1/27/2026","H5601"
"HR42","Celebrating the life of Paul Gandy Lankford.","H0345","Tata","","Bill text as passed House (HR42ER)","4/16/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR42","1/27/2026","HR42ER","4/16/2026","","","","","","","","","H5601","","","","","1/27/2026","H5601"
"HR43","Celebrating the life of Marvin Ashby, Sr.","H0377","Oates","","Bill text as passed House (HR43ER)","4/16/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR43","1/28/2026","HR43ER","4/16/2026","","","","","","","","","H5601","","","","","1/28/2026","H5601"
"HR44","Celebrating the life of Deborah R. Jackson.","H0269","Sullivan","","Bill text as passed House (HR44ER)","4/13/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR44","1/28/2026","HR44ER","4/13/2026","","","","","","","","","H5601","","","","","1/28/2026","H5601"
"HR45","Celebrating the life of Dorothy Leach Wood.","H0206","Knight","","Bill text as passed House (HR45ER)","4/13/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR45","1/28/2026","HR45ER","4/13/2026","","","","","","","","","H5601","","","","","1/28/2026","H5601"
"HR46","Commending Creeds Elementary School.","H0206","Knight","","Bill text as passed House (HR46ER)","4/13/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR46","1/28/2026","HR46ER","4/13/2026","","","","","","","","","H5601","","","","","1/28/2026","H5601"
"HR47","Commending the New River Valley Agency on Aging.","H0333","Ballard","","Bill text as passed House (HR47ER)","4/13/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR47","1/28/2026","HR47ER","4/13/2026","","","","","","","","","H5601","","","","","1/28/2026","H5601"
"HR48","Commending the Smithfield branch of the Blackwater Regional Library.","H0347","Wachsmann","","Bill text as passed House (HR48ER)","4/13/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR48","1/28/2026","HR48ER","4/13/2026","","","","","","","","","H5601","","","","","1/28/2026","H5601"
"HR49","Commending the Virginia Farm Bureau Federation.","H0322","Scott, D.","","Bill text as passed House (HR49ER)","4/13/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR49","1/29/2026","HR49ER","4/13/2026","","","","","","","","","H5601","","","","","1/29/2026","H5601"
"HR50","Celebrating the life of Wanda Cole Lowe.","H0224","Morefield","","Bill text as passed House (HR50ER)","4/13/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR50","1/29/2026","HR50ER","4/13/2026","","","","","","","","","H5601","","","","","1/29/2026","H5601"
"HR51","Commending the Volvo Group.","H0333","Ballard","","Bill text as passed House (HR51ER)","4/13/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR51","2/1/2026","HR51ER","4/13/2026","","","","","","","","","H5601","","","","","2/1/2026","H5601"
"HR52","Commending Little Forest Baptist Church.","H0314","Cole, J.G.","","Bill text as passed House (HR52ER)","4/13/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR52","2/2/2026","HR52ER","4/13/2026","","","","","","","","","H5601","","","","","2/2/2026","H5601"
"HR53","Commending the Healing Station.","H0314","Cole, J.G.","","Bill text as passed House (HR53ER)","4/13/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR53","2/2/2026","HR53ER","4/13/2026","","","","","","","","","H5601","","","","","2/2/2026","H5601"
"HR54","Commending STEP VA.","H0314","Cole, J.G.","","Bill text as passed House (HR54ER)","4/13/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR54","2/2/2026","HR54ER","4/13/2026","","","","","","","","","H5601","","","","","2/2/2026","H5601"
"HR55","Celebrating the life of Frankie Jacquelyn Scotton Joyner, Ph.D.","H0207","McQuinn","","Bill text as passed House (HR55ER)","4/13/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR55","2/2/2026","HR55ER","4/13/2026","","","","","","","","","H5601","","","","","2/2/2026","H5601"
"HR56","Commending Campbell's Chapel African Methodist Episcopal Church.","H0336","Clark","","Bill text as passed House (HR56ER)","4/13/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR56","2/3/2026","HR56ER","4/13/2026","","","","","","","","","H5601","","","","","2/3/2026","H5601"
"HR57","Commending the Greater Fredericksburg Chapter of Jack and Jill of America, Inc.","H0314","Cole, J.G.","","Bill text as passed House (HR57ER)","4/13/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR57","2/3/2026","HR57ER","4/13/2026","","","","","","","","","H5601","","","","","2/3/2026","H5601"
"HR58","Commending Lafayette Elementary School.","H0314","Cole, J.G.","","Bill text as passed House (HR58ER)","4/13/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR58","2/3/2026","HR58ER","4/13/2026","","","","","","","","","H5601","","","","","2/3/2026","H5601"
"HR59","Celebrating the life of Jonathan Lane White.","H0311","Askew","","Bill text as passed House (HR59ER)","4/13/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR59","2/3/2026","HR59ER","4/13/2026","","","","","","","","","H5601","","","","","2/3/2026","H5601"
"HR60","Commending the Tasley Volunteer Fire Company, Inc.","H0267","Bloxom","","Bill text as passed House (HR60ER)","4/13/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR60","2/3/2026","HR60ER","4/13/2026","","","","","","","","","H5601","","","","","2/3/2026","H5601"
"HR61","Celebrating the life of William Luther Bushong.","H0398","Pence","","Bill text as passed House (HR61ER)","4/13/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR61","2/3/2026","HR61ER","4/13/2026","","","","","","","","","H5601","","","","","2/3/2026","H5601"
"HR62","Commending the Strasburg High School football team.","H0398","Pence","","Bill text as passed House (HR62ER)","4/13/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR62","2/3/2026","HR62ER","4/13/2026","","","","","","","","","H5601","","","","","2/3/2026","H5601"
"HR63","Celebrating the life of Tracey Lynn Jenkins.","H0398","Pence","","Bill text as passed House (HR63ER)","4/13/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR63","2/3/2026","HR63ER","4/13/2026","","","","","","","","","H5601","","","","","2/3/2026","H5601"
"HR64","Commending Chase Hedrick.","H0238","Hodges","","Bill text as passed House (HR64ER)","4/16/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR64","2/3/2026","HR64ER","4/16/2026","","","","","","","","","H5601","","","","","2/3/2026","H5601"
"HR65","Commending Jennifer Ney.","H0238","Hodges","","Bill text as passed House (HR65ER)","4/16/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR65","2/3/2026","HR65ER","4/16/2026","","","","","","","","","H5601","","","","","2/3/2026","H5601"
"HR66","Commending Dave and Linda Cryer.","H0238","Hodges","","Bill text as passed House (HR66ER)","4/16/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR66","2/3/2026","HR66ER","4/16/2026","","","","","","","","","H5601","","","","","2/3/2026","H5601"
"HR67","Commending Tim Rizer.","H0365","Henson","","Bill text as passed House (HR67ER)","4/16/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR67","2/3/2026","HR67ER","4/16/2026","","","","","","","","","H5601","","","","","2/3/2026","H5601"
"HR68","Commending John I. Ferguson.","H0056","Kilgore","","Bill text as passed House (HR68ER)","4/16/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR68","2/3/2026","HR68ER","4/16/2026","","","","","","","","","H5601","","","","","2/3/2026","H5601"
"HR69","Celebrating the life of James Paul Councill III.","H0336","Clark","","Bill text as passed House (HR69ER)","4/16/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR69","2/3/2026","HR69ER","4/16/2026","","","","","","","","","H5601","","","","","2/3/2026","H5601"
"HR70","Celebrating the life of Virginia Mozell Jefferson Tyler.","H0207","McQuinn","","Bill text as passed House (HR70ER)","4/16/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR70","2/4/2026","HR70ER","4/16/2026","","","","","","","","","H5601","","","","","2/4/2026","H5601"
"HR71","Commending Didlake, Inc.","H0340","Maldonado","","Bill text as passed House (HR71ER)","4/16/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR71","2/4/2026","HR71ER","4/16/2026","","","","","","","","","H5601","","","","","2/4/2026","H5601"
"HR72","Celebrating the life of Leo Michael Schweiger.","H0329","Wiley","","Bill text as passed House (HR72ER)","4/16/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR72","2/4/2026","HR72ER","4/16/2026","","","","","","","","","H5601","","","","","2/4/2026","H5601"
"HR73","Celebrating the life of William Lorenzo Jackson, Sr.","H0370","Keys-Gamarra","","Bill text as passed House (HR73ER)","4/16/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR73","2/4/2026","HR73ER","4/16/2026","","","","","","","","","H5601","","","","","2/4/2026","H5601"
"HR74","Commending the James Wood High School girls' volleyball team.","H0329","Wiley","","Bill text as passed House (HR74ER)","4/16/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR74","2/4/2026","HR74ER","4/16/2026","","","","","","","","","H5601","","","","","2/4/2026","H5601"
"HR75","Commending Heather Shea Pugh.","H0336","Clark","","Bill text as passed House (HR75ER)","4/16/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR75","2/4/2026","HR75ER","4/16/2026","","","","","","","","","H5601","","","","","2/4/2026","H5601"
"HR76","Commending the Portsmouth Adult Recovery Court.","H0336","Clark","","Bill text as passed House (HR76ER)","4/16/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR76","2/4/2026","HR76ER","4/16/2026","","","","","","","","","H5601","","","","","2/4/2026","H5601"
"HR77","Commending Bell's Fine Clothing.","H0329","Wiley","","Bill text as passed House (HR77ER)","4/16/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR77","2/5/2026","HR77ER","4/16/2026","","","","","","","","","H5601","","","","","2/5/2026","H5601"
"HR78","Commending Carolyn Griffin.","H0329","Wiley","","Bill text as passed House (HR78ER)","4/16/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR78","2/5/2026","HR78ER","4/16/2026","","","","","","","","","H5601","","","","","2/5/2026","H5601"
"HR79","Commending the Reverend Steve Rebert, Sr.","H0329","Wiley","","Bill text as passed House (HR79ER)","4/16/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR79","2/5/2026","HR79ER","4/16/2026","","","","","","","","","H5601","","","","","2/5/2026","H5601"
"HR80","Commending the Brentsville High School girls' flag football team.","H0297","Guzman","","Bill text as passed House (HR80ER)","4/16/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR80","2/6/2026","HR80ER","4/16/2026","","","","","","","","","H5601","","","","","2/6/2026","H5601"
"HR81","Commending the United States Army dustoff crews of the Vietnam War.","H0297","Guzman","","Bill text as passed House (HR81ER)","4/16/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR81","2/6/2026","HR81ER","4/16/2026","","","","","","","","","H5601","","","","","2/6/2026","H5601"
"HR82","Commending the Hanover High School boys' volleyball team.","H0328","Wyatt","","Bill text as passed House (HR82ER)","4/16/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR82","2/6/2026","HR82ER","4/16/2026","","","","","","","","","H5601","","","","","2/6/2026","H5601"
"HR83","Commending Edward Joseph Face.","H0344","Shin","","Bill text as passed House (HR83ER)","4/16/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR83","2/6/2026","HR83ER","4/16/2026","","","","","","","","","H5601","","","","","2/6/2026","H5601"
"HR84","Commending Blake Bryant.","H0325","Walker","","Bill text as passed House (HR84ER)","4/16/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR84","2/9/2026","HR84ER","4/16/2026","","","","","","","","","H5601","","","","","2/9/2026","H5601"
"HR85","Commending the Front Royal Little League 12U All-Stars.","H0377","Oates","","Bill text as passed House (HR85ER)","4/16/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR85","2/9/2026","HR85ER","4/16/2026","","","","","","","","","H5601","","","","","2/9/2026","H5601"
"HR86","Commending Emily Barrows, M.D.","H0364","Griffin","","Bill text as passed House (HR86ER)","4/16/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR86","2/9/2026","HR86ER","4/16/2026","","","","","","","","","H5601","","","","","2/9/2026","H5601"
"HR87","Commending Kristy N. Somerville-Midgette, Ed.D.","H0364","Griffin","","Bill text as passed House (HR87ER)","4/16/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR87","2/9/2026","HR87ER","4/16/2026","","","","","","","","","H5601","","","","","2/9/2026","H5601"
"HR88","Celebrating the life of Patrick Sherman.","H0364","Griffin","","Bill text as passed House (HR88ER)","4/16/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR88","2/9/2026","HR88ER","4/16/2026","","","","","","","","","H5601","","","","","2/9/2026","H5601"
"HR89","Celebrating the life of Linwood Roy Griffin.","H0364","Griffin","","Bill text as passed House (HR89ER)","4/16/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR89","2/9/2026","HR89ER","4/16/2026","","","","","","","","","H5601","","","","","2/9/2026","H5601"
"HR90","Commending Sweet Briar College.","H0364","Griffin","","Bill text as passed House (HR90ER)","4/16/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR90","2/9/2026","HR90ER","4/16/2026","","","","","","","","","H5601","","","","","2/9/2026","H5601"
"HR91","Commending Halifax Pharmacy.","H0364","Griffin","","Bill text as passed House (HR91ER)","4/16/2026","","","","","","","","N","Y","N","Y","N","N","N","N","HR91","2/9/2026","HR91ER","4/16/2026","","","","","","","","","H5601","","","","","2/9/2026","H5601"
